frame,plan_index,point_index,stamp,x,y,yaw
map,0,0,1788745232.5051887,5.495264248714291,1.9101997088361156,0.0
map,0,1,1788745232.5051887,5.4940725372707515,1.9387031272295996,0.0
map,0,2,1788745232.5051887,5.493488125640949,1.9636954982074837,0.0
map,0,3,1788745232.5051887,5.506459622416271,1.9850669584868808,0.0
map,0,4,1788745232.5051887,5.519472317922675,2.006414004703414,0.0
map,0,5,1788745232.5051887,5.532045560297531,2.028021976216804,0.0
map,0,6,1788745232.5051887,5.545630460402306,2.0490089150060964,0.0
map,0,7,1788745232.5051887,5.558887296537348,2.07020489920866,0.0
map,0,8,1788745232.5051887,5.572209745466337,2.0913596846801408,0.0
map,0,9,1788745232.5051887,5.585317045466338,2.1126472216184435,0.0
map,0,10,1788745232.5051887,5.598900419692184,2.133635686286665,0.0
map,0,11,1788745232.5051887,5.612500578586248,2.154613469802383,0.0
map,0,12,1788745232.5051887,5.625961882497775,2.1756782284170537,0.0
map,0,13,1788745232.5051887,5.639476592171816,2.1967109435742156,0.0
map,0,14,1788745232.5051887,5.65309200985517,2.217678045937431,0.0
map,0,15,1788745232.5051887,5.666737945117104,2.2386253118745696,0.0
map,0,16,1788745232.5051887,5.680402190926186,2.2595603707802763,0.0
map,0,17,1788745232.5051887,5.694003875699179,2.2805381542959946,0.0
map,0,18,1788745232.5051887,5.7077566224861425,2.3014137039234708,0.0
map,0,19,1788745232.5051887,5.721437652963443,2.3223380816766745,0.0
map,0,20,1788745232.5051887,5.735146149261466,2.3432441488827305,0.0
map,0,21,1788745232.5051887,5.748895844290571,2.3641242761469936,0.0
map,0,22,1788745232.5051887,5.762663849866824,2.384990670500896,0.0
map,0,23,1788745232.5051887,5.776444062474509,2.405850961339082,0.0
map,0,24,1788745232.5051887,5.790183076351111,2.4267371921190612,0.0
map,0,25,1788745232.5051887,5.804006013568808,2.447568491257597,0.0
map,0,26,1788745232.5051887,5.817687044046108,2.4684928690108006,0.0
map,0,27,1788745232.5051887,5.83145657550129,2.489359263364703,0.0
map,0,28,1788745232.5051887,5.845264253929697,2.5101997177768123,0.0
map,0,29,1788745232.5051887,5.9075,2.537,0.9668000000000001
map,1,0,1788745233.5259595,5.595264250204407,2.0101997103262317,0.0
map,1,1,1788745233.5259595,5.594125944523382,2.0532447549129653,0.0
map,1,2,1788745233.5259595,5.593597990413953,2.0782386517697784,0.0
map,1,3,1788745233.5259595,5.605943876828389,2.0999778488710614,0.0
map,1,4,1788745233.5259595,5.617740446828391,2.122020695879213,0.0
map,1,5,1788745233.5259595,5.629663664779498,2.143993352456631,0.0
map,1,6,1788745233.5259595,5.6413183280391035,2.166110967532303,0.0
