map.x,map.y,map.yaw,stamp
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745170.7495782
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745170.8494656
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745170.9494772
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745171.0494287
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745171.1494045
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745171.249452
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745171.349467
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745171.4494276
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745171.5493753
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745171.649511
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745171.7494338
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745171.8495884
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745171.9494658
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745172.049635
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745172.1493971
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745172.2494755
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745172.3494391
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745172.449376
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745172.5494075
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745172.6494172
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745172.7494469
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745172.8493812
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745172.9495354
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745173.0495522
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745173.1495366
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745173.2494555
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745173.3493395
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745173.4495301
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745173.54944
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745173.6494296
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745173.7494187
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745173.849489
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745173.9494112
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745174.049322
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745174.149483
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745174.2494817
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745174.3495414
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745174.449572
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745174.5493317
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745174.649377
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745174.7495384
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745174.8494616
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745174.949375
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745175.049426
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745175.1494093
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745175.2494204
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745175.349381
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745175.449508
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745175.5493383
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745175.6495388
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745175.7495275
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745175.8494246
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745175.9493072
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745176.0495152
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745176.1493986
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745176.2493904
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745176.3493853
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745176.4494667
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745176.549376
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745176.6495552
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745176.7495043
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745176.849312
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745176.9494324
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745177.0494425
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745177.1494231
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745177.2495193
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745177.3495166
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745177.4494255
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745177.5494673
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745177.6495597
5.515460736782342,1.9000159442256788,0.7330351987464392,1788745177.7494185
