x_m,y_m,samples,dwell_s
-0.24691710967043495,-9.600772556700594,117,11.699975
-0.14691710967043498,-9.600772556700594,4,0.400167
-0.046917109670435,-9.600772556700594,1,0.099642
-0.24691710967043495,-9.500772556700596,8,0.800021
-0.046917109670435,-9.500772556700596,1,0.100494
0.05308289032956498,-9.400772556700595,2,0.199656
0.15308289032956496,-9.300772556700597,1,0.099978
-0.6469171096704349,-4.000772556700615,26,2.60038
-0.5469171096704348,-4.000772556700615,2,0.199961
-0.4469171096704349,-4.000772556700615,3,0.299679
-0.34691710967043493,-4.000772556700615,2,0.199978
-0.24691710967043495,-4.000772556700615,1,0.100327
-0.14691710967043498,-4.000772556700615,1,0.099625
-0.046917109670435,-4.000772556700615,1,0.100371
-0.046917109670435,-3.9007725567006153,1,0.099746
0.05308289032956498,-3.9007725567006153,1,0.100247
0.15308289032956496,-3.9007725567006153,1,0.099859
0.2530828903295649,-3.9007725567006153,1,0.100125
0.35308289032956486,-3.9007725567006153,1,0.099854
0.45308289032956495,-3.8007725567006156,1,0.100082
0.5530828903295649,-3.8007725567006156,1,0.099902
0.5530828903295649,-3.700772556700616,1,0.100245
0.6530828903295648,-3.700772556700616,1,0.099602
0.7530828903295648,-3.6007725567006164,1,0.100344
0.8530828903295649,-3.6007725567006164,1,0.099671
0.8530828903295649,-3.5007725567006167,1,0.100322
0.9530828903295648,-3.5007725567006167,1,0.099854
1.0530828903295646,-3.400772556700617,2,0.200049
1.1530828903295647,-3.3007725567006174,1,0.10016
1.2530828903295648,-3.2007725567006178,2,0.200023
1.3530828903295646,-3.100772556700618,1,0.099823
1.4530828903295645,-2.900772556700619,1,0.099269
1.5530828903295646,-2.800772556700619,4,0.400762
1.5530828903295646,-2.7007725567006196,1,0.100021
1.6530828903295647,-2.60077255670062,1,0.100047
1.6530828903295647,-2.5007725567006203,2,0.199999
1.7530828903295648,-2.4007725567006206,1,0.099755
1.7530828903295648,-2.300772556700621,1,0.100269
1.7530828903295648,-2.2007725567006213,1,0.094947
1.7530828903295648,-2.1007725567006217,1,0.104997
1.7530828903295648,-2.000772556700622,1,0.099868
1.8530828903295646,-2.000772556700622,1,0.100162
1.8530828903295646,-1.9007725567006224,1,0.099733
1.8530828903295646,-1.8007725567006228,1,0.100366
1.8530828903295646,-1.700772556700623,1,0.099718
1.8530828903295646,-1.6007725567006235,2,0.199864
1.8530828903295646,-1.5007725567006238,1,0.100365
1.7530828903295648,-1.3007725567006245,1,0.099845
1.8530828903295646,-1.3007725567006245,1,0.102746
1.6530828903295647,-1.2007725567006249,2,0.200314
1.7530828903295648,-1.2007725567006249,1,0.099922
1.8530828903295646,-1.2007725567006249,1,0.099847
1.6530828903295647,-1.1007725567006252,1,0.097258
1.8530828903295646,-1.1007725567006252,1,0.10001
0.2530828903295649,0.2992274432993698,312,31.200167
5.8530828903295635,0.6992274432993684,1,0.099581
2.6530828903295642,1.5992274432993652,704,70.400041
2.7530828903295643,1.5992274432993652,4,0.399891
2.8530828903295644,1.5992274432993652,1,0.100079
2.953082890329564,1.5992274432993652,3,0.300026
3.053082890329564,1.5992274432993652,1,0.100083
3.053082890329564,1.6992274432993648,1,0.099945
3.1530828903295642,1.6992274432993648,2,0.200237
3.253082890329564,1.6992274432993648,2,0.199797
3.353082890329564,1.6992274432993648,3,0.299966
3.453082890329564,1.6992274432993648,2,0.199891
3.5530828903295637,1.6992274432993648,2,0.200245
3.653082890329564,1.6992274432993648,2,0.200908
3.653082890329564,1.7992274432993645,1,0.09878
3.753082890329564,1.7992274432993645,2,0.199978
3.853082890329564,1.7992274432993645,2,0.200128
3.953082890329564,1.7992274432993645,2,0.199871
4.053082890329564,1.7992274432993645,3,0.300123
4.153082890329564,1.899227443299364,2,0.200042
4.253082890329564,1.899227443299364,2,0.199865
4.3530828903295635,1.899227443299364,3,0.300066
4.453082890329564,1.899227443299364,2,0.200025
4.553082890329564,1.899227443299364,1,0.100056
4.553082890329564,1.9992274432993637,2,0.19989
4.653082890329564,1.9992274432993637,3,0.300091
4.753082890329564,1.9992274432993637,3,0.299944
4.8530828903295635,1.9992274432993637,1,0.099918
4.8530828903295635,2.0992274432993634,1,0.100199
4.953082890329563,2.0992274432993634,2,0.200052
5.053082890329564,2.0992274432993634,2,0.200407
5.153082890329563,2.0992274432993634,1,0.099362
5.153082890329563,2.199227443299363,2,0.200213
5.253082890329564,2.199227443299363,3,0.299925
5.3530828903295635,2.199227443299363,2,0.200167
6.253082890329564,2.199227443299363,1,0.100077
6.3530828903295635,2.199227443299363,179,17.900067
6.453082890329563,2.199227443299363,333,33.299872
5.453082890329563,2.2992274432993627,4,0.39984
5.553082890329564,2.2992274432993627,3,0.299871
5.653082890329563,2.2992274432993627,1,0.100212
6.053082890329564,2.2992274432993627,6,0.600017
6.153082890329563,2.2992274432993627,4,0.399998
6.253082890329564,2.2992274432993627,6,0.599931
6.3530828903295635,2.2992274432993627,2,0.200147
5.653082890329563,2.3992274432993623,3,0.299882
5.753082890329564,2.3992274432993623,4,0.399828
5.8530828903295635,2.3992274432993623,2,0.2001
5.953082890329563,2.3992274432993623,2,0.199898
6.053082890329564,2.3992274432993623,154,15.400082
5.753082890329564,2.499227443299362,110,10.999989
5.8530828903295635,2.499227443299362,6,0.600094
6.053082890329564,2.499227443299362,3,0.300361
6.053082890329564,2.5992274432993616,1,0.09977
6.153082890329563,2.6992274432993613,2,0.199822
6.153082890329563,2.799227443299361,1,0.099765
6.253082890329564,2.799227443299361,1,0.100266
6.253082890329564,2.8992274432993606,2,0.200049
6.3530828903295635,2.99922744329936,3,0.299777
6.3530828903295635,3.09922744329936,1,0.100146
6.453082890329563,3.09922744329936,1,0.100013
6.453082890329563,3.1992274432993595,2,0.199991
6.553082890329563,3.1992274432993595,1,0.09988
6.553082890329563,3.299227443299359,3,0.29999
6.653082890329563,3.3992274432993588,2,0.20017
6.653082890329563,3.4992274432993584,1,0.100011
6.753082890329563,3.4992274432993584,1,0.099986
6.753082890329563,3.599227443299358,3,0.299921
6.8530828903295635,3.6992274432993577,3,0.299935
6.8530828903295635,3.7992274432993574,1,0.100169
6.953082890329563,3.7992274432993574,1,0.099679
6.953082890329563,3.899227443299357,4,0.400219
7.053082890329563,3.9992274432993566,5,0.50025
6.753082890329563,4.099227443299356,405,40.499759
6.8530828903295635,4.099227443299356,8,0.800181
6.953082890329563,4.099227443299356,2,0.200272
7.053082890329563,4.099227443299356,6,0.599757
7.153082890329563,4.099227443299356,125,12.499875
