stamp,vx,vy,vz,wx,wy,wz
1788825286.152884,0.0,0.0,0.0,0.0,0.0,0.0
1788825286.2029223,0.0,0.0,0.0,0.0,0.0,0.0
1788825286.2526357,0.0,0.0,0.0,0.0,0.0,0.0
1788825286.3032079,0.0,0.0,0.0,0.0,0.0,0.0
1788825286.352988,0.0,0.0,0.0,0.0,0.0,0.0
1788825286.4031613,0.0,0.0,0.0,0.0,0.0,0.0
1788825286.4530056,0.0,0.0,0.0,0.0,0.0,0.0
1788825286.5031478,0.0,0.0,0.0,0.0,0.0,0.0
1788825286.5527256,0.0,0.0,0.0,0.0,0.0,0.0
1788825286.6027994,0.0,0.0,0.0,0.0,0.0,0.0
1788825286.6529033,0.0,0.0,0.0,0.0,0.0,0.0
1788825286.703389,0.0,0.0,0.0,0.0,0.0,0.0
1788825286.7529974,0.0,0.0,0.0,0.0,0.0,0.0
1788825286.803371,0.0,0.0,0.0,0.0,0.0,0.0
1788825286.8531694,0.0,0.0,0.0,0.0,0.0,0.0
1788825286.9029405,0.0,0.0,0.0,0.0,0.0,0.0
1788825286.9529946,0.0,0.0,0.0,0.0,0.0,0.0
1788825287.00332,0.0,0.0,0.0,0.0,0.0,0.0
1788825287.053138,0.0,0.0,0.0,0.0,0.0,0.0
1788825287.1032267,0.0,0.0,0.0,0.0,0.0,0.0
1788825287.153135,0.0,0.0,0.0,0.0,0.0,0.0
1788825287.2027314,0.0,0.0,0.0,0.0,0.0,0.0
1788825287.252918,0.0,0.0,0.0,0.0,0.0,0.0
1788825287.3032303,0.0,0.0,0.0,0.0,0.0,0.0
1788825287.3527286,0.0,0.0,0.0,0.0,0.0,0.0
1788825287.4027119,0.0,0.0,0.0,0.0,0.0,0.0
1788825287.4528377,0.0,0.0,0.0,0.0,0.0,0.0
1788825287.5034378,0.0,0.0,0.0,0.0,0.0,0.0
1788825287.5532272,0.0,0.0,0.0,0.0,0.0,0.0
1788825287.603078,0.0,0.0,0.0,0.0,0.0,0.0
1788825287.6530788,0.0,0.0,0.0,0.0,0.0,0.0
1788825287.702973,0.0,0.0,0.0,0.0,0.0,0.0
1788825287.7528448,0.0,0.0,0.0,0.0,0.0,0.0
1788825287.8029895,0.0,0.0,0.0,0.0,0.0,0.0
1788825287.8531528,0.0,0.0,0.0,0.0,0.0,0.0
1788825287.9028273,0.0,0.0,0.0,0.0,0.0,0.0
1788825287.9528918,0.0,0.0,0.0,0.0,0.0,0.0
1788825288.003263,0.0,0.0,0.0,0.0,0.0,0.0
1788825288.052899,0.0,0.0,0.0,0.0,0.0,0.0
1788825288.102946,0.0,0.0,0.0,0.0,0.0,0.0
1788825288.1531024,0.0,0.0,0.0,0.0,0.0,0.0
1788825288.2032974,0.0,0.0,0.0,0.0,0.0,0.0
1788825288.2529066,0.0,0.0,0.0,0.0,0.0,0.0
