frame,plan_index,point_index,stamp,x,y,yaw
map,0,0,1788820788.257764,2.710453994799167,1.3850135682705478,0.0
map,0,1,1788820788.257764,2.7604051674184973,1.3846961854533184,0.0
map,0,2,1788820788.257764,2.7854051677910263,1.3845527528339936,0.0
map,0,3,1788820788.257764,2.8104036422846264,1.3843635438467992,0.0
map,0,4,1788820788.257764,2.8354021167782264,1.384130084370664,0.0
map,0,5,1788820788.257764,2.8604005912718264,1.3838386414952275,0.0
map,0,6,1788820788.257764,2.8853990657654265,1.3834907410994184,0.0
map,0,7,1788820788.257764,2.9103944885011686,1.3830741761518048,0.0
map,0,8,1788820788.257764,2.9343217959866195,1.3903175234277079,0.0
map,0,9,1788820788.257764,2.9582475775931414,1.3975715518561138,0.0
map,0,10,1788820788.257764,2.982209980293959,1.4046958805755558,0.0
map,0,11,1788820788.257764,3.0061571242054868,1.4118751409364414,0.0
map,0,12,1788820788.257764,3.0301225786641623,1.4189948920190965,0.0
map,0,13,1788820788.257764,3.054060567302116,1.4262016182007038,0.0
map,0,14,1788820788.257764,3.078003133576857,1.4333961373508792,0.0
map,0,15,1788820788.257764,3.1017503873486874,1.4412116892251525,0.0
map,0,16,1788820788.257764,3.1255205293044526,1.4489539989108344,0.0
map,0,17,1788820788.257764,3.149281515986644,1.456729877932954,0.0
map,0,18,1788820788.257764,3.173054709700267,1.464464558223991,0.0
map,0,19,1788820788.257764,3.1968111187456714,1.4722495925196846,0.0
map,0,20,1788820788.257764,3.2205736313067916,1.4800178421471593,0.0
map,0,21,1788820788.257764,3.244223228827167,1.4881263627757981,0.0
map,0,22,1788820788.257764,3.267886559257903,1.4961891070365674,0.0
map,0,23,1788820788.257764,3.291542260293994,1.5042762653602004,0.0
map,0,24,1788820788.257764,3.315207116603659,1.5123374837420407,0.0
map,0,25,1788820788.257764,3.3388597658818924,1.5204322714603187,0.0
map,0,26,1788820788.257764,3.3625169927969125,1.5285148521471648,0.0
map,0,27,1788820788.257764,3.3860994516444123,1.536817159399785,0.0
map,0,28,1788820788.257764,3.409677332855125,1.5451270960470502,0.0
map,0,29,1788820788.257764,3.433262843460483,1.5534187221471676,0.0
map,0,30,1788820788.257764,3.4568407246711956,1.5617286587944328,0.0
map,0,31,1788820788.257764,3.4804231835186954,1.570029440168124,0.0
map,0,32,1788820788.257764,3.5039949612136922,1.5783546356046791,0.0
