x_m,y_m,samples,dwell_s
6.626488421429955,0.4473698849642684,4,0.399859
6.726488421429955,0.4473698849642684,36,3.600144
6.626488421429955,0.5473698849642683,3,0.30002
6.326488421429956,0.6473698849642684,1,0.099916
6.426488421429956,0.6473698849642684,3,0.299793
6.5264884214299554,0.6473698849642684,4,0.400236
6.626488421429955,0.6473698849642684,1,0.100054
5.726488421429958,0.7473698849642683,75,7.506508
5.826488421429958,0.7473698849642683,6,0.60115
5.926488421429958,0.7473698849642683,4,0.400007
6.026488421429957,0.7473698849642683,4,0.399882
6.126488421429957,0.7473698849642683,4,0.399805
6.2264884214299565,0.7473698849642683,4,0.400218
6.326488421429956,0.7473698849642683,3,0.300038
5.826488421429958,0.8473698849642683,1,0.096203
5.926488421429958,0.8473698849642683,6,0.596164
