data,stamp
"{""source"": ""nav"", ""blocked_by"": null, ""estop_latched"": false, ""override_active"": false, ""gates"": {""estop_latched"": false, ""arm_stowed"": true, ""enable"": false, ""override"": false}, ""source_ages"": {""nav"": 0.09, ""teleop"": 1346.912}, ""twist"": {""vx"": -0.013, ""vy"": 0.0, ""wz"": 0.0068}}",1788732213.119672
"{""source"": ""nav"", ""blocked_by"": null, ""estop_latched"": false, ""override_active"": false, ""gates"": {""estop_latched"": false, ""arm_stowed"": true, ""enable"": false, ""override"": false}, ""source_ages"": {""nav"": 0.041, ""teleop"": 1346.962}, ""twist"": {""vx"": -0.015, ""vy"": 0.0, ""wz"": 0.0055}}",1788732213.1691275
"{""source"": ""nav"", ""blocked_by"": null, ""estop_latched"": false, ""override_active"": false, ""gates"": {""estop_latched"": false, ""arm_stowed"": true, ""enable"": false, ""override"": false}, ""source_ages"": {""nav"": 0.091, ""teleop"": 1347.012}, ""twist"": {""vx"": -0.015, ""vy"": 0.0, ""wz"": 0.0055}}",1788732213.2192967
"{""source"": ""nav"", ""blocked_by"": null, ""estop_latched"": false, ""override_active"": false, ""gates"": {""estop_latched"": false, ""arm_stowed"": true, ""enable"": false, ""override"": false}, ""source_ages"": {""nav"": 0.041, ""teleop"": 1347.062}, ""twist"": {""vx"": -0.0162, ""vy"": 0.0, ""wz"": 0.0031}}",1788732213.2690434
"{""source"": ""nav"", ""blocked_by"": null, ""estop_latched"": false, ""override_active"": false, ""gates"": {""estop_latched"": false, ""arm_stowed"": true, ""enable"": false, ""override"": false}, ""source_ages"": {""nav"": 0.091, ""teleop"": 1347.113}, ""twist"": {""vx"": -0.0162, ""vy"": 0.0, ""wz"": 0.0031}}",1788732213.3191717
"{""source"": ""nav"", ""blocked_by"": null, ""estop_latched"": false, ""override_active"": false, ""gates"": {""estop_latched"": false, ""arm_stowed"": true, ""enable"": false, ""override"": false}, ""source_ages"": {""nav"": 0.042, ""teleop"": 1347.162}, ""twist"": {""vx"": -0.0155, ""vy"": 0.0, ""wz"": 0.0027}}",1788732213.3689964
"{""source"": ""nav"", ""blocked_by"": null, ""estop_latched"": false, ""override_active"": false, ""gates"": {""estop_latched"": false, ""arm_stowed"": true, ""enable"": false, ""override"": false}, ""source_ages"": {""nav"": 0.093, ""teleop"": 1347.212}, ""twist"": {""vx"": -0.0155, ""vy"": 0.0, ""wz"": 0.0027}}",1788732213.4194038
"{""source"": ""nav"", ""blocked_by"": null, ""estop_latched"": false, ""override_active"": false, ""gates"": {""estop_latched"": false, ""arm_stowed"": true, ""enable"": false, ""override"": false}, ""source_ages"": {""nav"": 0.041, ""teleop"": 1347.262}, ""twist"": {""vx"": -0.0145, ""vy"": 0.0, ""wz"": 0.0013}}",1788732213.4691713
"{""source"": ""nav"", ""blocked_by"": null, ""estop_latched"": false, ""override_active"": false, ""gates"": {""estop_latched"": false, ""arm_stowed"": true, ""enable"": false, ""override"": false}, ""source_ages"": {""nav"": 0.091, ""teleop"": 1347.313}, ""twist"": {""vx"": -0.0145, ""vy"": 0.0, ""wz"": 0.0013}}",1788732213.519503
"{""source"": ""nav"", ""blocked_by"": null, ""estop_latched"": false, ""override_active"": false, ""gates"": {""estop_latched"": false, ""arm_stowed"": true, ""enable"": false, ""override"": false}, ""source_ages"": {""nav"": 0.041, ""teleop"": 1347.362}, ""twist"": {""vx"": -0.0134, ""vy"": 0.0, ""wz"": -0.0006}}",1788732213.569134
