stamp,vx,vy,vz,wx,wy,wz
1789095066.1061633,-0.051735781133174896,0.0,0.0,0.0,0.0,0.05555960536003113
1789095066.2071693,-0.07667127251625061,0.0,0.0,0.0,0.0,0.09020445495843887
1789095066.3068101,-0.08795064687728882,0.0,0.0,0.0,0.0,0.1699991524219513
1789095066.406494,-0.052403949201107025,0.0,0.0,0.0,0.0,0.2247392237186432
1789095066.5065815,0.011323483660817146,0.0,0.0,0.0,0.0,0.30255359411239624
1789095066.6067793,0.01064659096300602,0.0,0.0,0.0,0.0,0.2705295979976654
1789095066.7072308,0.012621444649994373,0.0,0.0,0.0,0.0,0.27485227584838867
1789095066.8056538,0.009050114080309868,0.0,0.0,0.0,0.0,0.25823479890823364
1789095066.9068267,0.005454097408801317,0.0,0.0,0.0,0.0,0.2801932096481323
1789095067.0071537,0.00016587154823355377,0.0,0.0,0.0,0.0,0.31560853123664856
1789095067.1057117,-0.008537299931049347,0.0,0.0,0.0,0.0,0.3542662560939789
1789095067.2067661,-0.00678078830242157,0.0,0.0,0.0,0.0,0.3702923357486725
1789095067.3068416,-0.0006436784751713276,0.0,0.0,0.0,0.0,0.3663575351238251
1789095067.4069118,0.0030020654667168856,0.0,0.0,0.0,0.0,0.3724500834941864
1789095067.5065548,0.0024434595834463835,0.0,0.0,0.0,0.0,0.3947411775588989
1789095067.6053238,0.002440733602270484,0.0,0.0,0.0,0.0,0.42653608322143555
1789095067.707077,0.004889503587037325,0.0,0.0,0.0,0.0,0.4663793444633484
1789095067.8052957,-0.0004904244560748339,0.0,0.0,0.0,0.0,0.5040716528892517
1789095067.9064698,0.006515536457300186,0.0,0.0,0.0,0.0,0.4959328770637512
1789095068.006935,0.015499906614422798,0.0,0.0,0.0,0.0,0.5033779740333557
1789095068.1053407,0.01862039789557457,0.0,0.0,0.0,0.0,0.4949992895126343
1789095068.2073884,0.02146603725850582,0.0,0.0,0.0,0.0,0.49735742807388306
1789095068.306589,0.02388937771320343,0.0,0.0,0.0,0.0,0.4996703267097473
1789095068.407458,0.02062227576971054,0.0,0.0,0.0,0.0,0.503151535987854
1789095068.506835,0.024559825658798218,0.0,0.0,0.0,0.0,0.5046700835227966
1789095068.6059372,0.018971338868141174,0.0,0.0,0.0,0.0,0.5004943013191223
