child_frame,frame,stamp,vx,vy,wz,x,y,yaw,z
base_link,odom,1788742596.7773113,0.0,0.0,0.0,-16.45310935882312,-2.7974908951050064,0.8588415462671659,0.0
base_link,odom,1788742596.7969906,0.0,0.0,0.0,-16.45310935882312,-2.7974908951050064,0.8588415462671659,0.0
base_link,odom,1788742596.81724,0.0,0.0,0.0,-16.45310935882312,-2.7974908951050064,0.8588415462671659,0.0
base_link,odom,1788742596.8381093,0.0,0.0,0.0,-16.45310935882312,-2.7974908951050064,0.8588415462671659,0.0
base_link,odom,1788742596.8582177,0.0,0.0,0.0,-16.45310935882312,-2.7974908951050064,0.8588415462671659,0.0
base_link,odom,1788742596.8785124,0.0,0.0,0.0,-16.45310935882312,-2.7974908951050064,0.8588415462671659,0.0
base_link,odom,1788742596.8993585,0.0,0.0,0.0,-16.45310935882312,-2.7974908951050064,0.8588415462671659,0.0
base_link,odom,1788742596.9196913,0.0,0.0,0.0,-16.45310935882312,-2.7974908951050064,0.8588415462671659,0.0
base_link,odom,1788742596.9399557,0.0,0.0,0.0,-16.45310935882312,-2.7974908951050064,0.8588415462671659,0.0
base_link,odom,1788742596.9603686,0.0,0.0,0.0,-16.45310935882312,-2.7974908951050064,0.8588415462671659,0.0
base_link,odom,1788742596.9809585,0.0,0.0,0.0,-16.45310935882312,-2.7974908951050064,0.8588415462671659,0.0
base_link,odom,1788742597.0011034,0.0,0.0,0.0,-16.45310935882312,-2.7974908951050064,0.8588415462671659,0.0
base_link,odom,1788742597.0215907,0.0,0.0,0.0,-16.45310935882312,-2.7974908951050064,0.8588415462671659,0.0
base_link,odom,1788742597.0422206,0.0,0.0,0.0,-16.45310935882312,-2.7974908951050064,0.8588415462671659,0.0
base_link,odom,1788742597.0625327,0.0,0.0,0.0,-16.45310935882312,-2.7974908951050064,0.8588415462671659,0.0
base_link,odom,1788742597.082763,0.0,0.0,0.0,-16.45310935882312,-2.7974908951050064,0.8588415462671659,0.0
base_link,odom,1788742597.1030746,0.0,0.0,0.0,-16.45310935882312,-2.7974908951050064,0.8588415462671659,0.0
base_link,odom,1788742597.1239586,0.0,0.0,0.0,-16.45310935882312,-2.7974908951050064,0.8588415462671659,0.0
base_link,odom,1788742597.144302,0.0,0.0,0.0,-16.45310935882312,-2.7974908951050064,0.8588415462671659,0.0
base_link,odom,1788742597.1647925,0.0,0.0,0.0,-16.45310935882312,-2.7974908951050064,0.8588415462671659,0.0
base_link,odom,1788742597.1852582,0.0,0.0,0.0,-16.45310935882312,-2.7974908951050064,0.8588415462671659,0.0
base_link,odom,1788742597.2056847,0.0,0.0,0.0,-16.45310935882312,-2.7974908951050064,0.8588415462671659,0.0
base_link,odom,1788742597.225912,0.0,0.0,0.0,-16.45310935882312,-2.7974908951050064,0.8588415462671659,0.0
base_link,odom,1788742597.2468324,0.0,0.0,0.0,-16.45310935882312,-2.7974908951050064,0.8588415462671659,0.0
base_link,odom,1788742597.2668319,0.0,0.0,0.0,-16.45310935882312,-2.7974908951050064,0.8588415462671659,0.0
base_link,odom,1788742597.287123,0.0,0.0,0.0,-16.45310935882312,-2.7974908951050064,0.8588415462671659,0.0
base_link,odom,1788742597.3074245,0.0,0.0,0.0,-16.45310935882312,-2.7974908951050064,0.8588415462671659,0.0
