stamp,vx,vy,vz,wx,wy,wz
1788742694.7655637,-0.06558822840452194,0.0,0.0,0.0,0.0,-0.08453171700239182
1788742694.8667715,-0.09863048791885376,0.0,0.0,0.0,0.0,-0.11986643821001053
1788742694.9663439,-0.10848259180784225,0.0,0.0,0.0,0.0,-0.12960244715213776
1788742695.066596,-0.1078072339296341,0.0,0.0,0.0,0.0,-0.12867514789104462
1788742695.165741,-0.10623911768198013,0.0,0.0,0.0,0.0,-0.14454510807991028
1788742695.2644684,-0.13557648658752441,0.0,0.0,0.0,0.0,-0.2029881775379181
1788742695.3655071,-0.12148004025220871,0.0,0.0,0.0,0.0,-0.2412433922290802
1788742695.4640365,-0.1386599987745285,0.0,0.0,0.0,0.0,-0.2894465923309326
1788742695.564655,-0.1399518847465515,0.0,0.0,0.0,0.0,-0.31516796350479126
1788742695.6440983,-0.1409687101840973,0.0,0.0,0.0,0.0,-0.33265796303749084
1788742695.765199,-0.12986330687999725,0.0,0.0,0.0,0.0,-0.32359033823013306
1788742695.865689,-0.12243594974279404,0.0,0.0,0.0,0.0,-0.3223710060119629
1788742695.9650366,-0.116671621799469,0.0,0.0,0.0,0.0,-0.31534814834594727
1788742696.0640607,-0.11331447958946228,0.0,0.0,0.0,0.0,-0.3084460198879242
1788742696.1663818,-0.09967612475156784,0.0,0.0,0.0,0.0,-0.3016769587993622
1788742696.2661169,-0.09010526537895203,0.0,0.0,0.0,0.0,-0.3133041262626648
1788742696.3664813,-0.08751869201660156,0.0,0.0,0.0,0.0,-0.3408009111881256
1788742696.4661655,-0.08745931088924408,0.0,0.0,0.0,0.0,-0.39174219965934753
1788742696.5664248,-0.086110420525074,0.0,0.0,0.0,0.0,-0.4395315945148468
1788742696.6652594,-0.08569633960723877,0.0,0.0,0.0,0.0,-0.46951550245285034
1788742696.7652097,-0.08375757187604904,0.0,0.0,0.0,0.0,-0.48398178815841675
1788742696.866393,-0.07860089093446732,0.0,0.0,0.0,0.0,-0.5148122906684875
1788742696.9652889,-0.07302708923816681,0.0,0.0,0.0,0.0,-0.5524384379386902
1788742697.065553,-0.068814717233181,0.0,0.0,0.0,0.0,-0.5821354389190674
1788742697.1659377,-0.06610004603862762,0.0,0.0,0.0,0.0,-0.6015720963478088
1788742697.2455828,-0.061847999691963196,0.0,0.0,0.0,0.0,-0.620497465133667
1788742697.3663423,-0.05792995169758797,0.0,0.0,0.0,0.0,-0.6462178230285645
1788742697.4659543,-0.05419024080038071,0.0,0.0,0.0,0.0,-0.6676038503646851
1788742697.5665596,-0.05027506500482559,0.0,0.0,0.0,0.0,-0.6816460490226746
1788742697.6662526,-0.046181775629520416,0.0,0.0,0.0,0.0,-0.6962276101112366
1788742697.7650127,-0.04218347743153572,0.0,0.0,0.0,0.0,-0.7278388738632202
1788742697.8655043,-0.037732675671577454,0.0,0.0,0.0,0.0,-0.7525991797447205
1788742697.966835,-0.033977460116147995,0.0,0.0,0.0,0.0,-0.7741338610649109
1788742698.0661561,-0.03076353296637535,0.0,0.0,0.0,0.0,-0.788995087146759
1788742698.1662292,-0.025686295703053474,0.0,0.0,0.0,0.0,-0.8000571727752686
1788742698.2660515,-0.01851840689778328,0.0,0.0,0.0,0.0,-0.7992278337478638
1788742698.3661678,-0.009998787194490433,0.0,0.0,0.0,0.0,-0.798482358455658
1788742698.4661837,-0.002685618819668889,0.0,0.0,0.0,0.0,-0.7996151447296143
1788742698.5650167,0.0028689661994576454,0.0,0.0,0.0,0.0,-0.8007095456123352
1788742698.6663532,0.007898409850895405,0.0,0.0,0.0,0.0,-0.8018746376037598
1788742698.7657492,0.013295691460371017,0.0,0.0,0.0,0.0,-0.8026812076568604
1788742698.84561,0.020118700340390205,0.0,0.0,0.0,0.0,-0.8015961050987244
1788742698.9655485,0.027510864660143852,0.0,0.0,0.0,0.0,-0.80186527967453
