x_m,y_m,samples,dwell_s
2.6854597603381194,1.7100100758234966,694,69.400187
2.78545976033812,1.7100100758234966,2,0.200005
2.8854597603381196,1.7100100758234966,2,0.199832
2.98545976033812,1.7100100758234966,2,0.200025
3.0854597603381198,1.7100100758234966,2,0.200401
3.1854597603381203,1.7100100758234966,1,0.099486
5.285459760338122,1.7100100758234966,2,0.200151
5.385459760338122,1.7100100758234966,3,0.299654
3.1854597603381203,1.8100100758234967,1,0.100029
3.28545976033812,1.8100100758234967,1,0.099969
3.3854597603381205,1.8100100758234967,2,0.205083
3.48545976033812,1.8100100758234967,2,0.19512
3.5854597603381206,1.8100100758234967,2,0.199823
3.6854597603381203,1.8100100758234967,2,0.200463
5.485459760338122,1.8100100758234967,2,0.199955
5.585459760338122,1.8100100758234967,1,0.100401
3.785459760338121,1.9100100758234968,2,0.200094
3.8854597603381205,1.9100100758234968,2,0.199475
3.985459760338121,1.9100100758234968,2,0.199947
4.085459760338121,1.9100100758234968,1,0.10007
4.185459760338121,1.9100100758234968,2,0.200009
5.585459760338122,1.9100100758234968,1,0.099854
5.685459760338122,1.9100100758234968,2,0.200103
4.185459760338121,2.010010075823497,1,0.099926
4.285459760338121,2.010010075823497,2,0.200286
4.385459760338121,2.010010075823497,1,0.09995
4.485459760338121,2.010010075823497,3,0.300179
4.5854597603381215,2.010010075823497,1,0.099609
5.785459760338123,2.010010075823497,2,0.199901
4.5854597603381215,2.1100100758234968,1,0.100456
4.685459760338121,2.1100100758234968,2,0.199636
4.785459760338122,2.1100100758234968,2,0.200178
4.885459760338121,2.1100100758234968,2,0.20008
5.885459760338122,2.1100100758234968,3,0.299889
4.985459760338122,2.2100100758234973,2,0.199664
5.0854597603381215,2.2100100758234973,1,0.10006
5.185459760338122,2.2100100758234973,3,0.2999
5.285459760338122,2.2100100758234973,1,0.100105
5.885459760338122,2.2100100758234973,3,0.300227
5.985459760338123,2.2100100758234973,1,0.09969
6.385459760338123,2.2100100758234973,46,4.599189
6.485459760338123,2.2100100758234973,379,37.900514
5.285459760338122,2.310010075823497,1,0.100103
5.385459760338122,2.310010075823497,2,0.199893
5.485459760338122,2.310010075823497,3,0.300133
5.585459760338122,2.310010075823497,1,0.099763
5.985459760338123,2.310010075823497,2,0.200243
6.085459760338122,2.310010075823497,3,0.300672
6.185459760338123,2.310010075823497,3,0.299737
6.285459760338123,2.310010075823497,6,0.599958
6.385459760338123,2.310010075823497,3,0.300369
5.585459760338122,2.4100100758234975,3,0.300441
5.685459760338122,2.4100100758234975,3,0.299642
5.985459760338123,2.4100100758234975,121,12.100056
6.085459760338122,2.4100100758234975,852,85.199744
6.185459760338123,2.4100100758234975,1,0.099903
5.785459760338123,2.510010075823497,5,0.500093
5.885459760338122,2.510010075823497,65,6.500041
5.985459760338123,2.510010075823497,2,0.199791
6.085459760338122,2.510010075823497,36,3.599995
