x_m,y_m,samples,dwell_s
2.031293913704072,1.5529815671697904,455,45.499976
2.1312939137040727,1.5529815671697904,3,0.299852
2.2312939137040724,1.5529815671697904,1,0.100008
3.6312939137040736,1.5529815671697904,4,0.400091
3.731293913704074,1.5529815671697904,2,0.200036
3.831293913704074,1.5529815671697904,4,0.399851
3.9312939137040743,1.5529815671697904,2,0.200223
4.031293913704074,1.5529815671697904,4,0.400012
4.1312939137040745,1.5529815671697904,3,0.299828
4.231293913704074,1.5529815671697904,2,0.200114
4.331293913704075,1.5529815671697904,4,0.399889
4.431293913704074,1.5529815671697904,1,0.100038
4.531293913704075,1.5529815671697904,3,0.300065
4.731293913704075,1.5529815671697904,4,0.400025
4.831293913704075,1.5529815671697904,3,0.300027
4.931293913704075,1.5529815671697904,1,0.099987
5.031293913704075,1.5529815671697904,3,0.299932
5.131293913704075,1.5529815671697904,1,0.100064
5.231293913704075,1.5529815671697904,1,0.099881
2.2312939137040724,1.6529815671697905,1,0.100012
2.331293913704073,1.6529815671697905,2,0.200034
2.4312939137040726,1.6529815671697905,2,0.200105
2.531293913704073,1.6529815671697905,3,0.299948
2.6312939137040727,1.6529815671697905,2,0.199909
2.7312939137040733,1.6529815671697905,3,0.300109
2.831293913704073,1.6529815671697905,3,0.299589
2.9312939137040734,1.6529815671697905,3,0.300403
3.031293913704073,1.6529815671697905,3,0.299956
3.1312939137040736,1.6529815671697905,3,0.300096
3.2312939137040733,1.6529815671697905,4,0.399903
3.331293913704074,1.6529815671697905,3,0.299998
3.4312939137040734,1.6529815671697905,4,0.400064
3.531293913704074,1.6529815671697905,2,0.199831
5.231293913704075,1.6529815671697905,2,0.200045
5.431293913704075,1.6529815671697905,2,0.199925
5.531293913704076,1.6529815671697905,5,0.50001
5.631293913704075,1.7529815671697906,3,0.300031
5.731293913704076,1.7529815671697906,7,0.700057
5.831293913704076,1.7529815671697906,1,0.099895
5.831293913704076,1.8529815671697907,4,0.400041
5.931293913704075,1.8529815671697907,4,0.400084
6.031293913704076,1.9529815671697908,2,0.20006
6.131293913704076,1.9529815671697908,5,0.499941
6.131293913704076,2.052981567169791,5,0.49992
6.231293913704076,2.052981567169791,3,0.299946
6.331293913704076,2.1529815671697907,4,0.400038
6.431293913704076,2.1529815671697907,79,7.900016
6.331293913704076,2.2529815671697913,4,0.400113
6.431293913704076,2.2529815671697913,362,36.199963
6.131293913704076,2.352981567169791,2,0.200049
6.231293913704076,2.352981567169791,4,0.40001
6.031293913704076,2.4529815671697914,5,0.49998
6.131293913704076,2.4529815671697914,2,0.199964
6.031293913704076,2.552981567169791,676,67.599806
