stamp,vx,vy,vz,wx,wy,wz
1788743263.9509635,-0.06022817641496658,0.0,0.0,0.0,0.0,0.09836231172084808
1788743264.05176,-0.07674165070056915,0.0,0.0,0.0,0.0,0.09137897938489914
1788743264.1516063,-0.08892160654067993,0.0,0.0,0.0,0.0,0.07766057550907135
1788743264.2512467,-0.09025956690311432,0.0,0.0,0.0,0.0,0.050180017948150635
1788743264.3518326,-0.08977287262678146,0.0,0.0,0.0,0.0,0.03941471874713898
1788743264.451934,-0.08808121830224991,0.0,0.0,0.0,0.0,0.04004067927598953
1788743264.5514338,-0.08398120105266571,0.0,0.0,0.0,0.0,0.0542350709438324
1788743264.6509461,-0.08970653265714645,0.0,0.0,0.0,0.0,0.09767364710569382
1788743264.751541,-0.11032591760158539,0.0,0.0,0.0,0.0,0.13893823325634003
1788743264.8519793,-0.1159391775727272,0.0,0.0,0.0,0.0,0.17210271954536438
1788743264.9498115,-0.1156860888004303,0.0,0.0,0.0,0.0,0.21932756900787354
1788743265.0520074,-0.10455729067325592,0.0,0.0,0.0,0.0,0.31537511944770813
1788743265.1499686,-0.11413378268480301,0.0,0.0,0.0,0.0,0.3753642439842224
1788743265.2512784,-0.11418015509843826,0.0,0.0,0.0,0.0,0.41071659326553345
1788743265.3520093,-0.12129227817058563,0.0,0.0,0.0,0.0,0.4286074638366699
1788743265.44992,-0.11550264060497284,0.0,0.0,0.0,0.0,0.456393301486969
1788743265.5518389,-0.09666187316179276,0.0,0.0,0.0,0.0,0.517977774143219
1788743265.6504767,-0.08643782138824463,0.0,0.0,0.0,0.0,0.5252299904823303
1788743265.7515793,-0.07552362233400345,0.0,0.0,0.0,0.0,0.5453705191612244
1788743265.8518543,-0.08605918288230896,0.0,0.0,0.0,0.0,0.5834360718727112
1788743265.9512975,-0.10303664207458496,0.0,0.0,0.0,0.0,0.646630585193634
1788743266.050219,-0.09398283064365387,0.0,0.0,0.0,0.0,0.7245832085609436
1788743266.1492422,-0.08192658424377441,0.0,0.0,0.0,0.0,0.7306569218635559
1788743266.2510598,-0.06652706116437912,0.0,0.0,0.0,0.0,0.7321983575820923
1788743266.3516681,-0.060928888618946075,0.0,0.0,0.0,0.0,0.7589240074157715
1788743266.4518464,-0.06485471874475479,0.0,0.0,0.0,0.0,0.778120219707489
1788743266.5518374,-0.06689400225877762,0.0,0.0,0.0,0.0,0.7999803423881531
1788743266.651636,-0.07208818197250366,0.0,0.0,0.0,0.0,0.8024048805236816
1788743266.7515497,-0.0555289164185524,0.0,0.0,0.0,0.0,0.8043217062950134
1788743266.8517025,-0.05016326904296875,0.0,0.0,0.0,0.0,0.8010631799697876
1788743266.9514952,-0.04607151076197624,0.0,0.0,0.0,0.0,0.8002228140830994
1788743267.0518575,-0.0462815947830677,0.0,0.0,0.0,0.0,0.7972750067710876
1788743267.1502917,-0.04194612801074982,0.0,0.0,0.0,0.0,0.8014875054359436
1788743267.2503326,-0.03347933292388916,0.0,0.0,0.0,0.0,0.8000657558441162
1788743267.3512094,-0.009340879507362843,0.0,0.0,0.0,0.0,0.8003489971160889
1788743267.451452,-0.014769122004508972,0.0,0.0,0.0,0.0,0.7999277114868164
