stamp,vx,vy,vz,wx,wy,wz
1788743123.0690145,0.0,0.0,0.0,0.0,0.0,0.0
1788743123.1190343,0.0,0.0,0.0,0.0,0.0,0.0
1788743123.1688774,0.0,0.0,0.0,0.0,0.0,0.0
1788743123.2190497,0.0,0.0,0.0,0.0,0.0,0.0
1788743123.2688642,0.0,0.0,0.0,0.0,0.0,0.0
1788743123.3191285,0.0,0.0,0.0,0.0,0.0,0.0
1788743123.368924,0.0,0.0,0.0,0.0,0.0,0.0
1788743123.4191678,0.0,0.0,0.0,0.0,0.0,0.0
1788743123.4691803,0.0,0.0,0.0,0.0,0.0,0.0
1788743123.51912,0.0,0.0,0.0,0.0,0.0,0.0
1788743123.5692751,0.0,0.0,0.0,0.0,0.0,0.0
1788743123.6190362,0.0,0.0,0.0,0.0,0.0,0.0
1788743123.6690662,0.0,0.0,0.0,0.0,0.0,0.0
1788743123.719059,0.0,0.0,0.0,0.0,0.0,0.0
1788743123.7690418,0.0,0.0,0.0,0.0,0.0,0.0
1788743123.8191013,0.0,0.0,0.0,0.0,0.0,0.0
1788743123.8689923,0.0,0.0,0.0,0.0,0.0,0.0
1788743123.9190173,0.0,0.0,0.0,0.0,0.0,0.0
1788743123.96906,0.0,0.0,0.0,0.0,0.0,0.0
1788743124.0192,0.0,0.0,0.0,0.0,0.0,0.0
1788743124.0689735,0.0,0.0,0.0,0.0,0.0,0.0
1788743124.1190045,0.0,0.0,0.0,0.0,0.0,0.0
1788743124.1689832,0.0,0.0,0.0,0.0,0.0,0.0
1788743124.218956,0.0,0.0,0.0,0.0,0.0,0.0
1788743124.268972,0.0,0.0,0.0,0.0,0.0,0.0
1788743124.319079,0.0,0.0,0.0,0.0,0.0,0.0
1788743124.369022,0.0,0.0,0.0,0.0,0.0,0.0
1788743124.4190614,0.0,0.0,0.0,0.0,0.0,0.0
1788743124.4691725,0.0,0.0,0.0,0.0,0.0,0.0
1788743124.5189438,0.0,0.0,0.0,0.0,0.0,0.0
1788743124.5688717,0.0,0.0,0.0,0.0,0.0,0.0
1788743124.6187456,0.0,0.0,0.0,0.0,0.0,0.0
1788743124.6687768,0.0,0.0,0.0,0.0,0.0,0.0
1788743124.7189004,0.0,0.0,0.0,0.0,0.0,0.0
1788743124.768835,0.0,0.0,0.0,0.0,0.0,0.0
1788743124.818964,0.0,0.0,0.0,0.0,0.0,0.0
1788743124.8691123,0.0,0.0,0.0,0.0,0.0,0.0
1788743124.9189363,0.0,0.0,0.0,0.0,0.0,0.0
1788743124.9689844,0.0,0.0,0.0,0.0,0.0,0.0
1788743125.019089,0.0,0.0,0.0,0.0,0.0,0.0
1788743125.0691938,0.0,0.0,0.0,0.0,0.0,0.0
1788743125.1189535,0.0,0.0,0.0,0.0,0.0,0.0
1788743125.1691415,0.0,0.0,0.0,0.0,0.0,0.0
1788743125.2192883,0.0,0.0,0.0,0.0,0.0,0.0
1788743125.2692897,0.0,0.0,0.0,0.0,0.0,0.0
1788743125.3191774,0.0,0.0,0.0,0.0,0.0,0.0
1788743125.369103,0.0,0.0,0.0,0.0,0.0,0.0
1788743125.4190094,0.0,0.0,0.0,0.0,0.0,0.0
1788743125.4691403,0.0,0.0,0.0,0.0,0.0,0.0
1788743125.51895,0.0,0.0,0.0,0.0,0.0,0.0
1788743125.5691075,0.0,0.0,0.0,0.0,0.0,0.0
1788743125.618979,0.0,0.0,0.0,0.0,0.0,0.0
1788743125.6691422,0.0,0.0,0.0,0.0,0.0,0.0
1788743125.7190917,0.0,0.0,0.0,0.0,0.0,0.0
1788743125.7691333,0.0,0.0,0.0,0.0,0.0,0.0
1788743125.819159,0.0,0.0,0.0,0.0,0.0,0.0
1788743125.8690126,0.0,0.0,0.0,0.0,0.0,0.0
1788743125.9191022,0.0,0.0,0.0,0.0,0.0,0.0
1788743125.9691103,0.0,0.0,0.0,0.0,0.0,0.0
1788743126.019192,0.0,0.0,0.0,0.0,0.0,0.0
1788743126.0690415,0.0,0.0,0.0,0.0,0.0,0.0
1788743126.1192336,0.0,0.0,0.0,0.0,0.0,0.0
1788743126.1690524,0.0,0.0,0.0,0.0,0.0,0.0
1788743126.2190123,0.0,0.0,0.0,0.0,0.0,0.0
1788743126.2689288,0.0,0.0,0.0,0.0,0.0,0.0
1788743126.3189254,0.0,0.0,0.0,0.0,0.0,0.0
1788743126.3692334,0.0,0.0,0.0,0.0,0.0,0.0
1788743126.41921,0.0,0.0,0.0,0.0,0.0,0.0
1788743126.4689581,0.0,0.0,0.0,0.0,0.0,0.0
1788743126.519227,0.0,0.0,0.0,0.0,0.0,0.0
1788743126.5690677,0.0,0.0,0.0,0.0,0.0,0.0
1788743126.6192715,0.0,0.0,0.0,0.0,0.0,0.0
1788743126.668916,0.0,0.0,0.0,0.0,0.0,0.0
1788743126.7189705,0.0,0.0,0.0,0.0,0.0,0.0
1788743126.7691991,0.0,0.0,0.0,0.0,0.0,0.0
1788743126.818832,0.0,0.0,0.0,0.0,0.0,0.0
1788743126.8690083,0.0,0.0,0.0,0.0,0.0,0.0
1788743126.919063,0.0,0.0,0.0,0.0,0.0,0.0
1788743126.969176,0.0,0.0,0.0,0.0,0.0,0.0
1788743127.018992,0.0,0.0,0.0,0.0,0.0,0.0
1788743127.0690575,0.0,0.0,0.0,0.0,0.0,0.0
1788743127.1189785,0.0,0.0,0.0,0.0,0.0,0.0
1788743127.169041,0.0,0.0,0.0,0.0,0.0,0.0
1788743127.2190228,0.0,0.0,0.0,0.0,0.0,0.0
1788743127.2692056,0.0,0.0,0.0,0.0,0.0,0.0
1788743127.3191543,0.0,0.0,0.0,0.0,0.0,0.0
1788743127.369091,0.0,0.0,0.0,0.0,0.0,0.0
1788743127.4189377,0.0,0.0,0.0,0.0,0.0,0.0
1788743127.469027,0.0,0.0,0.0,0.0,0.0,0.0
1788743127.5191064,0.0,0.0,0.0,0.0,0.0,0.0
1788743127.5690315,0.0,0.0,0.0,0.0,0.0,0.0
1788743127.6190617,0.0,0.0,0.0,0.0,0.0,0.0
1788743127.6691797,0.0,0.0,0.0,0.0,0.0,0.0
1788743127.719026,0.0,0.0,0.0,0.0,0.0,0.0
1788743127.7689595,0.0,0.0,0.0,0.0,0.0,0.0
1788743127.8189254,0.0,0.0,0.0,0.0,0.0,0.0
1788743127.8692262,0.0,0.0,0.0,0.0,0.0,0.0
1788743127.9189923,0.0,0.0,0.0,0.0,0.0,0.0
1788743127.9690049,0.0,0.0,0.0,0.0,0.0,0.0
1788743128.018956,0.0,0.0,0.0,0.0,0.0,0.0
1788743128.0691154,0.0,0.0,0.0,0.0,0.0,0.0
1788743128.1189506,0.0,0.0,0.0,0.0,0.0,0.0
1788743128.1689906,0.0,0.0,0.0,0.0,0.0,0.0
1788743128.2189674,0.0,0.0,0.0,0.0,0.0,0.0
1788743128.2692182,0.0,0.0,0.0,0.0,0.0,0.0
1788743128.3192377,0.0,0.0,0.0,0.0,0.0,0.0
