stamp,vx,vy,vz,wx,wy,wz
1788816140.3805208,0.041111115366220474,0.0,0.0,0.0,0.0,0.01504292618483305
1788816140.4751306,0.11140225827693939,0.0,0.0,0.0,0.0,0.012388571165502071
1788816140.5746226,0.16756922006607056,0.0,0.0,0.0,0.0,0.0008268146775662899
1788816140.673838,0.21180397272109985,0.0,0.0,0.0,0.0,-0.02105545625090599
1788816140.7738929,0.24819603562355042,0.0,0.0,0.0,0.0,-0.04873618483543396
1788816140.8742394,0.2849378287792206,0.0,0.0,0.0,0.0,-0.07058051228523254
1788816140.9741218,0.3233530819416046,0.0,0.0,0.0,0.0,-0.08430484682321548
1788816141.0738077,0.35466843843460083,0.0,0.0,0.0,0.0,-0.10565128922462463
1788816141.1752038,0.3877412974834442,0.0,0.0,0.0,0.0,-0.11923601478338242
1788816141.2752006,0.4093555808067322,0.0,0.0,0.0,0.0,-0.11203880608081818
1788816141.3745787,0.43540605902671814,0.0,0.0,0.0,0.0,-0.10782195627689362
1788816141.4740183,0.44807901978492737,0.0,0.0,0.0,0.0,-0.09590202569961548
1788816141.5740666,0.4664326310157776,0.0,0.0,0.0,0.0,-0.08564890176057816
1788816141.6741128,0.4844517707824707,0.0,0.0,0.0,0.0,-0.0766385868191719
1788816141.7739203,0.49472036957740784,0.0,0.0,0.0,0.0,-0.06653180718421936
1788816141.874693,0.5069440603256226,0.0,0.0,0.0,0.0,-0.055866315960884094
1788816141.974948,0.5185328722000122,0.0,0.0,0.0,0.0,-0.04430265352129936
1788816142.074175,0.525654137134552,0.0,0.0,0.0,0.0,-0.024501455947756767
1788816142.173853,0.5331927537918091,0.0,0.0,0.0,0.0,-0.007112713064998388
1788816142.2735949,0.5409564971923828,0.0,0.0,0.0,0.0,0.008074603974819183
1788816142.374977,0.5417065620422363,0.0,0.0,0.0,0.0,0.027016840875148773
1788816142.4743776,0.5465048551559448,0.0,0.0,0.0,0.0,0.062021829187870026
1788816142.5742679,0.5401910543441772,0.0,0.0,0.0,0.0,0.09181233495473862
1788816142.6744053,0.5301161408424377,0.0,0.0,0.0,0.0,0.11870122700929642
1788816142.774651,0.5218064785003662,0.0,0.0,0.0,0.0,0.13237984478473663
1788816142.8746243,0.5140248537063599,0.0,0.0,0.0,0.0,0.13743092119693756
1788816142.9744513,0.5277113318443298,0.0,0.0,0.0,0.0,0.12641365826129913
1788816143.0736322,0.541294276714325,0.0,0.0,0.0,0.0,0.11104422062635422
1788816143.1744964,0.5509790182113647,0.0,0.0,0.0,0.0,0.09219983220100403
1788816143.274042,0.5572038888931274,0.0,0.0,0.0,0.0,0.08113371580839157
1788816143.3735385,0.5605714917182922,0.0,0.0,0.0,0.0,0.06595486402511597
1788816143.4747343,0.5585873126983643,0.0,0.0,0.0,0.0,0.03714781254529953
1788816143.5745692,0.5551812052726746,0.0,0.0,0.0,0.0,0.017181403934955597
1788816143.6747844,0.5491536259651184,0.0,0.0,0.0,0.0,0.0005925875157117844
1788816143.7760084,0.538571298122406,0.0,0.0,0.0,0.0,-0.013193347491323948
1788816143.8742297,0.5289368033409119,0.0,0.0,0.0,0.0,-0.004718967713415623
1788816143.9741752,0.5188718438148499,0.0,0.0,0.0,0.0,-0.005946303717792034
1788816144.0746386,0.5076714158058167,0.0,0.0,0.0,0.0,0.010853972285985947
1788816144.1745126,0.4898293614387512,0.0,0.0,0.0,0.0,0.011045332998037338
1788816144.2751389,0.4757091999053955,0.0,0.0,0.0,0.0,0.009193328209221363
1788816144.3750277,0.45875322818756104,0.0,0.0,0.0,0.0,0.0015303666004911065
1788816144.474242,0.43904227018356323,0.0,0.0,0.0,0.0,0.0032749203965067863
1788816144.5748909,0.42105942964553833,0.0,0.0,0.0,0.0,0.002551819197833538
1788816144.674831,0.3989729583263397,0.0,0.0,0.0,0.0,-0.0005332011496648192
1788816144.7735925,0.3873319625854492,0.0,0.0,0.0,0.0,-0.0007048439001664519
1788816144.8733876,0.36630046367645264,0.0,0.0,0.0,0.0,0.01537752989679575
1788816144.9731286,0.34621286392211914,0.0,0.0,0.0,0.0,0.022677339613437653
1788816145.0737462,0.32431715726852417,0.0,0.0,0.0,0.0,0.026052851229906082
1788816145.173368,0.3068389594554901,0.0,0.0,0.0,0.0,0.02647366374731064
1788816145.2736433,0.0,0.0,0.0,0.0,0.0,0.0
1788816153.3017735,-0.015832286328077316,0.0,0.0,0.0,0.0,0.11167830228805542
1788816153.4016893,-0.03150944784283638,0.0,0.0,0.0,0.0,0.2141442745923996
1788816153.5715444,-0.04730470851063728,0.0,0.0,0.0,0.0,0.3047371506690979
1788816153.6725779,-0.061009541153907776,0.0,0.0,0.0,0.0,0.3677249848842621
1788816153.7724352,-0.07263137400150299,0.0,0.0,0.0,0.0,0.41243475675582886
1788816153.8728642,-0.08194296807050705,0.0,0.0,0.0,0.0,0.444909006357193
1788816153.9728384,-0.08885522186756134,0.0,0.0,0.0,0.0,0.47860851883888245
1788816154.0732124,-0.09579616039991379,0.0,0.0,0.0,0.0,0.5613731145858765
1788816154.1729946,-0.09981735050678253,0.0,0.0,0.0,0.0,0.6572609543800354
1788816154.2722955,-0.10028965771198273,0.0,0.0,0.0,0.0,0.7310320734977722
1788816154.3723922,-0.09815133363008499,0.0,0.0,0.0,0.0,0.7698270678520203
1788816154.4723244,-0.09354480355978012,0.0,0.0,0.0,0.0,0.7882242798805237
1788816154.5727491,-0.08690544217824936,0.0,0.0,0.0,0.0,0.7993819117546082
1788816154.6725965,-0.0780240148305893,0.0,0.0,0.0,0.0,0.801925003528595
1788816154.7725716,-0.06773645430803299,0.0,0.0,0.0,0.0,0.8013580441474915
1788816154.8724968,-0.05689338222146034,0.0,0.0,0.0,0.0,0.8004021644592285
1788816154.9729064,-0.04601545259356499,0.0,0.0,0.0,0.0,0.7997851967811584
1788816155.0723906,-0.03495625779032707,0.0,0.0,0.0,0.0,0.7998647093772888
1788816155.1731195,-0.02359245903789997,0.0,0.0,0.0,0.0,0.800392746925354
1788816155.272476,-0.011860022321343422,0.0,0.0,0.0,0.0,0.7983424663543701
1788816155.3729763,0.0002726474776864052,0.0,0.0,0.0,0.0,0.7917203903198242
1788816155.4733677,0.01282091811299324,0.0,0.0,0.0,0.0,0.7800731658935547
1788816155.8166392,0.025828786194324493,0.0,0.0,0.0,0.0,0.766464114189148
1788816155.8726563,0.04746661335229874,0.0,0.0,0.0,0.0,0.7141126394271851
1788816155.9727354,0.06757986545562744,0.0,0.0,0.0,0.0,0.6712523698806763
1788816156.0730722,0.08656614273786545,0.0,0.0,0.0,0.0,0.6330863833427429
1788816156.1722972,0.10317538678646088,0.0,0.0,0.0,0.0,0.5922565460205078
1788816156.2718542,0.11791858822107315,0.0,0.0,0.0,0.0,0.546826183795929
1788816156.3711975,0.13117444515228271,0.0,0.0,0.0,0.0,0.5017305016517639
1788816156.4719055,0.14356961846351624,0.0,0.0,0.0,0.0,0.4569391906261444
1788816156.5712008,0.15497657656669617,0.0,0.0,0.0,0.0,0.41228383779525757
1788816156.672206,0.16508273780345917,0.0,0.0,0.0,0.0,0.3635801672935486
1788816156.7722807,0.17374113202095032,0.0,0.0,0.0,0.0,0.3155454099178314
1788816156.8711905,0.181179016828537,0.0,0.0,0.0,0.0,0.26995381712913513
1788816156.9709463,0.18924592435359955,0.0,0.0,0.0,0.0,0.18845075368881226
1788816157.0707076,0.19338172674179077,0.0,0.0,0.0,0.0,0.14754313230514526
1788816157.1709392,0.19637978076934814,0.0,0.0,0.0,0.0,0.12259415537118912
1788816157.2719913,0.1975330114364624,0.0,0.0,0.0,0.0,0.11372826248407364
1788816157.3710456,0.19699248671531677,0.0,0.0,0.0,0.0,0.10906925052404404
1788816157.4711463,0.20042696595191956,0.0,0.0,0.0,0.0,0.11103568226099014
1788816157.5724044,0.20446741580963135,0.0,0.0,0.0,0.0,0.11417483538389206
1788816157.6722243,0.20232295989990234,0.0,0.0,0.0,0.0,0.11840866506099701
1788816157.7707794,0.19529472291469574,0.0,0.0,0.0,0.0,0.11962363868951797
1788816157.8725228,0.183134526014328,0.0,0.0,0.0,0.0,0.11483616381883621
1788816157.9713333,0.16900837421417236,0.0,0.0,0.0,0.0,0.10485531389713287
1788816158.0710783,0.15412135422229767,0.0,0.0,0.0,0.0,0.0939006358385086
1788816158.170674,0.1391240358352661,0.0,0.0,0.0,0.0,0.0839109867811203
1788816158.2710872,0.0,0.0,0.0,0.0,0.0,0.0
