frame,plan_index,point_index,stamp,x,y,yaw
map,0,0,1788808972.0434642,5.845266387901468,2.560197411215375,0.0
map,0,1,1788808972.0434642,5.895266388646526,2.560197411215375,0.0
map,0,2,1788808972.0434642,5.9075,2.537,0.9668000000000001
map,1,0,1788808972.977087,5.845266387901468,2.560197411215375,0.0
map,1,1,1788808972.977087,5.895266388646526,2.560197411215375,0.0
map,1,2,1788808972.977087,5.9075,2.537,0.9668000000000001
map,2,0,1788808979.376819,5.845266387901468,2.560197411215375,0.0
map,2,1,1788808979.376819,5.883196686318236,2.5984740841490233,0.0
map,2,2,1788808979.376819,5.900860260800194,2.616166650330632,0.0
map,2,3,1788808979.376819,5.9185207835242934,2.6338607423911693,0.0
map,2,4,1788808979.376819,5.936179780369464,2.651556360330636,0.0
map,2,5,1788808979.376819,5.953843354851422,2.6692489265122443,0.0
map,2,6,1788808979.376819,5.971503877575522,2.686943018572782,0.0
map,2,7,1788808979.376819,5.989164400299622,2.7046386365122483,0.0
map,2,8,1788808979.376819,6.00682644890265,2.722331202693857,0.0
map,2,9,1788808979.376819,6.024488497505679,2.7400252947543944,0.0
map,2,10,1788808979.376819,6.042149020229779,2.757720912693861,0.0
map,2,11,1788808979.376819,6.059811068832808,2.7754134788754694,0.0
map,2,12,1788808979.376819,6.0774715915569075,2.793107570936007,0.0
map,2,13,1788808979.376819,6.095179416527806,2.810754360749746,0.0
map,2,14,1788808979.376819,6.112957431929438,2.8283324860116803,0.0
map,2,15,1788808979.376819,6.130669834537123,2.8459746981886322,0.0
map,2,16,1788808979.376819,6.149975254746671,2.8618590978393907,0.0
map,2,17,1788808979.376819,6.168645909321761,2.878485074649637,0.0
map,2,18,1788808979.376819,6.186755040450983,2.8957198771525494,0.0
map,2,19,1788808979.376819,6.206367162325257,2.911222807071061,0.0
map,2,20,1788808979.376819,6.225054601568566,2.9278289474552306,0.0
map,2,21,1788808979.376819,6.242901281522002,2.9453368822864316,0.0
map,2,22,1788808979.376819,6.26106229253481,2.9625182790268294,0.0
map,2,23,1788808979.376819,6.2784649417199105,2.980467192868508,0.0
map,2,24,1788808979.376819,6.295202307691973,2.999037139434284,0.0
map,2,25,1788808979.376819,6.311982398274047,3.0175689390268357,0.0
map,2,26,1788808979.376819,6.328226905352047,3.0365722352084443,0.0
map,2,27,1788808979.376819,6.344016700509208,3.055953949364442,0.0
map,2,28,1788808979.376819,6.359617286679175,3.075489777292267,0.0
map,2,29,1788808979.376819,6.375005775678012,3.095191926023352,0.0
map,2,30,1788808979.376819,6.390716225130866,3.114639252973296,0.0
map,2,31,1788808979.376819,6.406135231708284,3.134316987641517,0.0
map,2,32,1788808979.376819,6.421303994141347,3.1541900348126486,0.0
map,2,33,1788808979.376819,6.436529214094783,3.1740188314948394,0.0
map,2,34,1788808979.376819,6.451241738728079,3.194232149667135,0.0
map,2,35,1788808979.376819,6.465833718925985,3.214530917059454,0.0
map,2,36,1788808979.376819,6.480334146388152,3.2348968231246484,0.0
map,2,37,1788808979.376819,6.49475827990387,3.2553161349523574,0.0
map,2,38,1788808979.376819,6.5084499915336735,3.276232883310916,0.0
map,2,39,1788808979.376819,6.522376688518541,3.2969939920187183,0.0
map,2,40,1788808979.376819,6.53687406422285,3.3173614239628417,0.0
map,2,41,1788808979.376819,6.5504910077851335,3.338328526326057,0.0
map,2,42,1788808979.376819,6.5643841354335635,3.359112523217794,0.0
map,2,43,1788808979.376819,6.57843290273275,3.379791234463431,0.0
map,2,44,1788808979.376819,6.592596110951611,3.4003921258836893,0.0
map,2,45,1788808979.376819,6.606718120439389,3.4210220090035985,0.0
map,2,46,1788808979.376819,6.620949993210054,3.4415755981770584,0.0
map,2,47,1788808979.376819,6.6351605036757135,3.462144446139808,0.0
