stamp,vx,vy,vz,wx,wy,wz
1788808907.2195745,0.0,0.0,0.0,0.0,0.0,0.0
1788808907.2698524,0.0,0.0,0.0,0.0,0.0,0.0
1788808907.3199062,0.0,0.0,0.0,0.0,0.0,0.0
1788808907.369934,0.0,0.0,0.0,0.0,0.0,0.0
1788808907.4197872,0.0,0.0,0.0,0.0,0.0,0.0
1788808907.469829,0.0,0.0,0.0,0.0,0.0,0.0
1788808907.5231931,0.0,0.0,0.0,0.0,0.0,0.0
1788808907.5698543,0.0,0.0,0.0,0.0,0.0,0.0
1788808907.6232944,0.0,0.0,0.0,0.0,0.0,0.0
1788808907.6700864,0.0,0.0,0.0,0.0,0.0,0.0
1788808907.726866,0.0,0.0,0.0,0.0,0.0,0.0
1788808907.7698994,0.0,0.0,0.0,0.0,0.0,0.0
1788808907.8231902,0.0,0.0,0.0,0.0,0.0,0.0
1788808907.8698342,0.0,0.0,0.0,0.0,0.0,0.0
1788808907.91982,0.0,0.0,0.0,0.0,0.0,0.0
1788808907.9699745,0.0,0.0,0.0,0.0,0.0,0.0
1788808908.0227349,0.0,0.0,0.0,0.0,0.0,0.0
1788808908.0698724,0.0,0.0,0.0,0.0,0.0,0.0
1788808908.124574,0.0,0.0,0.0,0.0,0.0,0.0
1788808908.1699774,0.0,0.0,0.0,0.0,0.0,0.0
1788808908.2196782,0.0,0.0,0.0,0.0,0.0,0.0
1788808908.2698073,0.0,0.0,0.0,0.0,0.0,0.0
1788808908.3197854,0.0,0.0,0.0,0.0,0.0,0.0
1788808908.3696501,0.0,0.0,0.0,0.0,0.0,0.0
1788808908.4231753,0.0,0.0,0.0,0.0,0.0,0.0
1788808908.4697933,0.0,0.0,0.0,0.0,0.0,0.0
1788808908.5197725,0.0,0.0,0.0,0.0,0.0,0.0
1788808908.5699506,0.0,0.0,0.0,0.0,0.0,0.0
1788808908.6198478,0.0,0.0,0.0,0.0,0.0,0.0
1788808908.6697955,0.0,0.0,0.0,0.0,0.0,0.0
1788808908.7198431,0.0,0.0,0.0,0.0,0.0,0.0
1788808908.7696478,0.0,0.0,0.0,0.0,0.0,0.0
1788808908.8196652,0.0,0.0,0.0,0.0,0.0,0.0
1788808908.8700793,0.0,0.0,0.0,0.0,0.0,0.0
1788808908.9196944,0.0,0.0,0.0,0.0,0.0,0.0
1788808908.9697452,0.0,0.0,0.0,0.0,0.0,0.0
1788808909.0198617,0.0,0.0,0.0,0.0,0.0,0.0
