frame,plan_index,point_index,stamp,x,y,yaw
map,0,0,1788733971.462167,5.845260099831297,2.5102052591289805,0.0
map,0,1,1788733971.462167,5.9075,2.537,0.9668000000000001
map,1,0,1788733974.518753,5.845260099831297,2.5102052591289805,0.0
map,1,1,1788733974.518753,5.9075,2.537,0.9668000000000001
map,2,0,1788733984.1963093,5.845260099831297,2.5102052591289805,0.0
map,2,1,1788733984.1963093,5.870870451775421,2.541183653145282,0.0
map,2,2,1788733984.1963093,5.886870818224782,2.560392942982304,0.0
map,2,3,1788733984.1963093,5.90417275940057,2.5784379871965086,0.0
map,2,4,1788733984.1963093,5.921436553603133,2.596519652505009,0.0
map,2,5,1788733984.1963093,5.9380518492608765,2.6151994623536723,0.0
map,2,6,1788733984.1963093,5.955308014068795,2.6332887570568175,0.0
map,2,7,1788733984.1963093,5.972533661298133,2.6514070434596135,0.0
map,2,8,1788733984.1963093,5.98937020940058,2.6698884890475085,0.0
map,2,9,1788733984.1963093,6.006598908387776,2.6880021978135176,0.0
map,2,10,1788733984.1963093,6.02380166743318,2.7061433724002484,0.0
map,2,11,1788733984.1963093,6.040746552939584,2.724525635857759,0.0
map,2,12,1788733984.1963093,6.057955415500704,2.742659181049845,0.0
map,2,13,1788733984.1963093,6.074862154033884,2.7610750138437936,0.0
map,2,14,1788733984.1963093,6.091854341787087,2.779413026812364,0.0
map,2,15,1788733984.1963093,6.109034212648556,2.7975740378251714,0.0
map,2,16,1788733984.1963093,6.126093539074635,2.815849489757653,0.0
map,2,17,1788733984.1963093,6.14317270192679,2.834106631142987,0.0
map,2,18,1788733984.1963093,6.160346469272543,2.8522737456715106,0.0
map,2,19,1788733984.1963093,6.178347262997807,2.869622989094097,0.0
map,2,20,1788733984.1963093,6.195875034255085,2.8874483067425274,0.0
map,2,21,1788733984.1963093,6.21310525912121,2.9055620155085364,0.0
map,2,22,1788733984.1963093,6.23124795958687,2.922763248675011,0.0
