stamp,vx,vy,vz,wx,wy,wz
1788822447.119092,0.0,0.0,0.0,0.0,0.0,0.0
1788822447.1693218,0.0,0.0,0.0,0.0,0.0,0.0
1788822447.2194116,0.0,0.0,0.0,0.0,0.0,0.0
1788822447.2697396,0.0,0.0,0.0,0.0,0.0,0.0
1788822447.3201401,0.0,0.0,0.0,0.0,0.0,0.0
1788822447.370228,0.0,0.0,0.0,0.0,0.0,0.0
1788822447.4204295,0.0,0.0,0.0,0.0,0.0,0.0
1788822447.4707513,0.0,0.0,0.0,0.0,0.0,0.0
