frame,plan_index,point_index,stamp,x,y,yaw
map,0,0,1788822213.6566193,2.6604539940541088,1.535013570505722,0.0
map,0,1,1788822213.6566193,2.686175735160049,1.5344505211809256,0.0
map,0,2,1788822213.6566193,2.711174209653649,1.534169759457992,0.0
map,0,3,1788822213.6566193,2.73617115826832,1.533789815604674,0.0
map,0,4,1788822213.6566193,2.761166581004062,1.533315267257759,0.0
map,0,5,1788822213.6566193,2.786158951981946,1.53271101920188,0.0
map,0,6,1788822213.6566193,2.811148271201972,1.531984700831682,0.0
map,0,7,1788822213.6566193,2.8361330127852113,1.5310981651739404,0.0
map,0,8,1788822213.6566193,2.8611116508527346,1.530063619260087,0.0
map,0,9,1788822213.6566193,2.886081133646684,1.52883833848011,0.0
map,0,10,1788822213.6566193,2.910232745334696,1.5352973839865136,0.0
map,0,11,1788822213.6566193,2.9344270816327196,1.5415916345685865,0.0
map,0,12,1788822213.6566193,2.9586183661728853,1.5479026698188783,0.0
map,0,13,1788822213.6566193,2.982831013018057,1.5541252040912887,0.0
map,0,14,1788822213.6566193,3.0070314528317965,1.5603950406104978,0.0
map,0,15,1788822213.6566193,3.031244099676968,1.5666252042775533,0.0
map,0,16,1788822213.6566193,3.0554369100960628,1.5729225066174841,0.0
map,0,17,1788822213.6566193,3.0796327722730155,1.579213705441699,0.0
map,0,18,1788822213.6566193,3.1036684171624245,1.586092367653574,0.0
map,0,19,1788822213.6566193,3.1277208467200524,1.5929099947082896,0.0
map,0,20,1788822213.6566193,3.1517671727619643,1.599747458189082,0.0
map,0,21,1788822213.6566193,3.175824179956379,1.6065513523334367,0.0
map,0,22,1788822213.6566193,3.199870505998291,1.6133872899353001,0.0
map,0,23,1788822213.6566193,3.223922935555919,1.6202079687478737,0.0
map,0,24,1788822213.6566193,3.247961632203186,1.6270713721704588,0.0
map,0,25,1788822213.6566193,3.272001854729382,1.633933249714115,0.0
map,0,26,1788822213.6566193,3.2959642574301995,1.641060630191415,0.0
map,0,27,1788822213.6566193,3.319935815404591,1.6481590189690642,0.0
map,0,28,1788822213.6566193,3.3438997439843376,1.6552787700517193,0.0
map,0,29,1788822213.6566193,3.3678697760798,1.6623817364661555,0.0
map,0,30,1788822213.6566193,3.391830652901689,1.6695136945802425,0.0
map,0,31,1788822213.6566193,3.4157945814814354,1.6766380232996845,0.0
map,0,32,1788822213.6566193,3.439747828908679,1.6837959213555642,0.0
map,0,33,1788822213.6566193,3.46365987760484,1.6910865708782659,0.0
map,0,34,1788822213.6566193,3.4875688745431432,1.6983940050691864,0.0
map,0,35,1788822213.6566193,3.5114824491182333,1.705684654591888,0.0
map,0,36,1788822213.6566193,3.5353883942986783,1.7129966664195955,0.0
map,0,37,1788822213.6566193,3.5592897618423365,1.7203254629155218,0.0
map,0,38,1788822213.6566193,3.5831926552649236,1.727655785290377,0.0
map,0,39,1788822213.6566193,3.6070863934139368,1.7350059440913093,0.0
