x_m,y_m,samples,dwell_s
2.076929887678718,1.5611755745479299,587,58.699784
2.1769298876787184,1.5611755745479299,2,0.200485
2.276929887678718,1.5611755745479299,2,0.199711
2.3769298876787186,1.5611755745479299,2,0.200173
2.4769298876787182,1.5611755745479299,1,0.099702
2.4769298876787182,1.66117557454793,2,0.200083
2.576929887678719,1.66117557454793,2,0.200203
2.6769298876787184,1.66117557454793,2,0.200042
2.776929887678719,1.66117557454793,2,0.199983
2.8769298876787186,1.66117557454793,2,0.200195
2.976929887678719,1.66117557454793,2,0.199481
3.076929887678719,1.76117557454793,3,0.299919
3.1769298876787193,1.76117557454793,2,0.200055
3.276929887678719,1.76117557454793,2,0.200409
3.3769298876787195,1.76117557454793,2,0.199813
3.476929887678719,1.76117557454793,2,0.200089
3.5769298876787197,1.76117557454793,2,0.19994
3.6769298876787193,1.8611755745479301,3,0.299779
3.77692988767872,1.8611755745479301,2,0.200493
3.8769298876787195,1.8611755745479301,2,0.199445
3.97692988767872,1.8611755745479301,2,0.200032
4.07692988767872,1.8611755745479301,2,0.200116
4.17692988767872,1.8611755745479301,1,0.100077
4.17692988767872,1.9611755745479302,1,0.100121
4.27692988767872,1.9611755745479302,3,0.29986
4.37692988767872,1.9611755745479302,2,0.199988
4.47692988767872,1.9611755745479302,2,0.200104
4.5769298876787206,2.0611755745479305,3,0.300153
4.67692988767872,2.0611755745479305,2,0.199651
4.776929887678721,2.0611755745479305,3,0.300114
4.87692988767872,2.16117557454793,1,0.099762
4.976929887678721,2.16117557454793,2,0.200004
5.0769298876787206,2.16117557454793,2,0.200374
5.176929887678721,2.16117557454793,2,0.200024
5.176929887678721,2.2611755745479307,1,0.099995
5.276929887678721,2.2611755745479307,2,0.199561
5.376929887678721,2.2611755745479307,3,0.300355
5.476929887678721,2.2611755745479307,1,0.099782
5.476929887678721,2.3611755745479304,2,0.200157
5.576929887678721,2.3611755745479304,3,0.300149
5.676929887678721,2.3611755745479304,3,0.299892
5.676929887678721,2.461175574547931,1,0.099762
5.776929887678722,2.461175574547931,7,0.700313
5.876929887678721,2.461175574547931,3,0.299967
5.876929887678721,2.5611755745479305,825,82.500178
