x_m,y_m,samples,dwell_s
5.910000000000002,-5.890772497095951,169,16.89995
0.31000000000000155,0.3092275029040268,259,25.90008
5.5100000000000025,1.909227502904021,626,62.59999
5.610000000000002,1.909227502904021,1,0.099941
5.610000000000002,2.0092275029040207,3,0.300127
5.710000000000003,2.1092275029040204,4,0.399793
5.710000000000003,2.20922750290402,2,0.200165
5.810000000000002,2.20922750290402,3,0.299929
5.810000000000002,2.3092275029040197,5,0.500125
5.810000000000002,2.4092275029040193,2,0.199928
5.910000000000002,2.4092275029040193,120,11.999907
5.910000000000002,2.509227502904019,4,0.400031
6.0100000000000025,2.6092275029040186,2,0.199908
6.0100000000000025,2.7092275029040183,2,0.200073
6.110000000000002,2.7092275029040183,1,0.09996
6.110000000000002,2.809227502904018,2,0.200046
6.210000000000003,2.809227502904018,1,0.100046
6.210000000000003,2.9092275029040175,2,0.199969
6.310000000000002,3.009227502904017,3,0.29984
6.310000000000002,3.109227502904017,1,0.100176
6.410000000000002,3.109227502904017,1,0.099917
6.410000000000002,3.2092275029040165,2,0.200007
6.5100000000000025,3.2092275029040165,1,0.099852
6.5100000000000025,3.309227502904016,2,0.200089
6.5100000000000025,3.4092275029040158,1,0.100089
6.610000000000002,3.4092275029040158,2,0.200025
6.610000000000002,3.5092275029040154,2,0.200004
6.710000000000003,3.609227502904015,3,0.299993
6.810000000000002,3.7092275029040147,3,0.30002
6.810000000000002,3.8092275029040144,1,0.099881
6.910000000000002,3.8092275029040144,1,0.100029
6.910000000000002,3.909227502904014,3,0.300204
7.0100000000000025,4.009227502904014,4,0.399754
7.0100000000000025,4.109227502904013,1,0.100126
7.110000000000002,4.109227502904013,3,0.299914
6.910000000000002,4.209227502904013,2,0.200057
7.0100000000000025,4.209227502904013,267,26.699937
7.110000000000002,4.209227502904013,8,0.800364
7.210000000000003,4.209227502904013,56,5.599725
7.210000000000003,4.309227502904013,116,34.499862
