child_frame,frame,stamp,vx,vy,wz,x,y,yaw,z
base_link,odom,1788634677.8095078,0.0,0.0,0.0,3.0014284101562856,0.3393773675016251,-0.784441148596201,0.0
base_link,odom,1788634677.8296747,0.0,0.0,0.0,3.0014284101562856,0.3393773675016251,-0.784441148596201,0.0
base_link,odom,1788634677.8494349,0.0,0.0,0.0,3.0014284101562856,0.3393773675016251,-0.784441148596201,0.0
base_link,odom,1788634677.8695214,0.0,0.0,0.0,3.0014284101562856,0.3393773675016251,-0.784441148596201,0.0
base_link,odom,1788634677.8892584,0.0,0.0,0.0,3.0014284101562856,0.3393773675016251,-0.784441148596201,0.0
base_link,odom,1788634677.9094024,0.0,0.0,0.0,3.0014284101562856,0.3393773675016251,-0.784441148596201,0.0
base_link,odom,1788634677.9294496,0.0,0.0,0.0,3.0014284101562856,0.3393773675016251,-0.784441148596201,0.0
base_link,odom,1788634677.9495645,0.0,0.0,0.0,3.0014284101562856,0.3393773675016251,-0.784441148596201,0.0
base_link,odom,1788634677.96982,0.0,0.0,0.0,3.0014284101562856,0.3393773675016251,-0.784441148596201,0.0
base_link,odom,1788634677.9898596,0.0,0.0,0.0,3.0014284101562856,0.3393773675016251,-0.784441148596201,0.0
base_link,odom,1788634678.0095031,0.0,0.0,0.0,3.0014284101562856,0.3393773675016251,-0.784441148596201,0.0
base_link,odom,1788634678.0298293,0.0,0.0,0.0,3.0014284101562856,0.3393773675016251,-0.784441148596201,0.0
base_link,odom,1788634678.04954,0.0,0.0,0.0,3.0014284101562856,0.3393773675016251,-0.784441148596201,0.0
base_link,odom,1788634678.071052,0.0,0.0,0.0,3.0014284101562856,0.3393773675016251,-0.784441148596201,0.0
base_link,odom,1788634678.0896184,0.0,0.0,0.0,3.0014284101562856,0.3393773675016251,-0.784441148596201,0.0
base_link,odom,1788634678.1094134,0.0,0.0,0.0,3.0014284101562856,0.3393773675016251,-0.784441148596201,0.0
base_link,odom,1788634678.1356804,0.0,0.0,0.0,3.0014284101562856,0.3393773675016251,-0.784441148596201,0.0
base_link,odom,1788634678.1495755,0.0,0.0,0.0,3.0014284101562856,0.3393773675016251,-0.784441148596201,0.0
base_link,odom,1788634678.1698837,0.0,0.0,0.0,3.0014284101562856,0.3393773675016251,-0.784441148596201,0.0
base_link,odom,1788634678.189558,0.0,0.0,0.0,3.0014284101562856,0.3393773675016251,-0.784441148596201,0.0
base_link,odom,1788634678.2094808,0.0,0.0,0.0,3.0014284101562856,0.3393773675016251,-0.784441148596201,0.0
base_link,odom,1788634678.2325597,0.0,0.0,0.0,3.0014284101562856,0.3393773675016251,-0.784441148596201,0.0
base_link,odom,1788634678.2499342,0.0,0.0,0.0,3.0014284101562856,0.3393773675016251,-0.784441148596201,0.0
base_link,odom,1788634678.2694283,0.0,0.0,0.0,3.0014284101562856,0.3393773675016251,-0.784441148596201,0.0
base_link,odom,1788634678.2896345,0.0,0.0,0.0,3.0014284101562856,0.3393773675016251,-0.784441148596201,0.0
base_link,odom,1788634678.3095376,0.0,0.0,0.0,3.0014284101562856,0.3393773675016251,-0.784441148596201,0.0
base_link,odom,1788634678.3350115,0.0,0.0,0.0,3.0014284101562856,0.3393773675016251,-0.784441148596201,0.0
base_link,odom,1788634678.3493288,0.0,0.0,0.0,3.0014284101562856,0.3393773675016251,-0.784441148596201,0.0
base_link,odom,1788634678.3695295,0.0,0.0,0.0,3.0014284101562856,0.3393773675016251,-0.784441148596201,0.0
base_link,odom,1788634678.3897479,0.0,0.0,0.0,3.0014284101562856,0.3393773675016251,-0.784441148596201,0.0
base_link,odom,1788634678.4096668,0.0,0.0,0.0,3.0014284101562856,0.3393773675016251,-0.784441148596201,0.0
base_link,odom,1788634678.4295852,0.0,0.0,0.0,3.0014284101562856,0.3393773675016251,-0.784441148596201,0.0
base_link,odom,1788634678.4496748,0.0,0.0,0.0,3.0014284101562856,0.3393773675016251,-0.784441148596201,0.0
base_link,odom,1788634678.469614,0.0,0.0,0.0,3.0014284101562856,0.3393773675016251,-0.784441148596201,0.0
base_link,odom,1788634678.4898696,0.0,0.0,0.0,3.0014284101562856,0.3393773675016251,-0.784441148596201,0.0
base_link,odom,1788634678.5098803,0.0,0.0,0.0,3.0014284101562856,0.3393773675016251,-0.784441148596201,0.0
base_link,odom,1788634678.5297716,0.0,0.0,0.0,3.0014284101562856,0.3393773675016251,-0.784441148596201,0.0
base_link,odom,1788634678.5495946,0.0,0.0,0.0,3.0014284101562856,0.3393773675016251,-0.784441148596201,0.0
base_link,odom,1788634678.5697715,0.0,0.0,0.0,3.0014284101562856,0.3393773675016251,-0.784441148596201,0.0
base_link,odom,1788634678.5899034,0.0,0.0,0.0,3.0014284101562856,0.3393773675016251,-0.784441148596201,0.0
base_link,odom,1788634678.6096845,0.0,0.0,0.0,3.0014284101562856,0.3393773675016251,-0.784441148596201,0.0
base_link,odom,1788634678.6297843,0.0,0.0,0.0,3.0014284101562856,0.3393773675016251,-0.784441148596201,0.0
base_link,odom,1788634678.649428,0.0,0.0,0.0,3.0014284101562856,0.3393773675016251,-0.784441148596201,0.0
base_link,odom,1788634678.6695693,0.0,0.0,0.0,3.0014284101562856,0.3393773675016251,-0.784441148596201,0.0
base_link,odom,1788634678.6894546,0.0,0.0,0.0,3.0014284101562856,0.3393773675016251,-0.784441148596201,0.0
base_link,odom,1788634678.7093594,0.0,0.0,0.0,3.0014284101562856,0.3393773675016251,-0.784441148596201,0.0
base_link,odom,1788634678.7297359,0.0,0.0,0.0,3.0014284101562856,0.3393773675016251,-0.784441148596201,0.0
base_link,odom,1788634678.7494016,0.0,0.0,0.0,3.0014284101562856,0.3393773675016251,-0.784441148596201,0.0
base_link,odom,1788634678.7697237,0.0,0.0,0.0,3.0014284101562856,0.3393773675016251,-0.784441148596201,0.0
base_link,odom,1788634678.7893925,0.0,0.0,0.0,3.0014284101562856,0.3393773675016251,-0.784441148596201,0.0
base_link,odom,1788634678.8097486,0.0,0.0,0.0,3.0014284101562856,0.3393773675016251,-0.784441148596201,0.0
