stamp,vx,vy,vz,wx,wy,wz
1788825560.005608,-0.019029034301638603,0.0,0.0,0.0,0.0,0.0401909202337265
1788825560.1058908,-0.017311405390501022,0.0,0.0,0.0,0.0,0.09566871076822281
1788825560.2061536,-0.003999890293926001,0.0,0.0,0.0,0.0,0.1541825830936432
1788825560.3066797,-0.003064048010855913,0.0,0.0,0.0,0.0,0.18287573754787445
1788825560.4065702,0.008519346825778484,0.0,0.0,0.0,0.0,0.2261727750301361
1788825560.506465,0.011709233745932579,0.0,0.0,0.0,0.0,0.2606220543384552
1788825560.6064062,0.010613858699798584,0.0,0.0,0.0,0.0,0.2890644371509552
1788825560.7063437,0.01409096922725439,0.0,0.0,0.0,0.0,0.32423052191734314
1788825560.8057468,0.02231273613870144,0.0,0.0,0.0,0.0,0.34777164459228516
1788825560.9057887,0.027859967201948166,0.0,0.0,0.0,0.0,0.3790527284145355
1788825561.0059755,0.037739239633083344,0.0,0.0,0.0,0.0,0.418832391500473
1788825561.1061175,0.05158577859401703,0.0,0.0,0.0,0.0,0.43807175755500793
1788825561.2063463,0.04962361603975296,0.0,0.0,0.0,0.0,0.4526073932647705
1788825561.3059893,0.050946664065122604,0.0,0.0,0.0,0.0,0.46864208579063416
1788825561.4062476,0.05476923659443855,0.0,0.0,0.0,0.0,0.4813461899757385
1788825561.5066228,0.06189454346895218,0.0,0.0,0.0,0.0,0.5016487240791321
1788825561.6058555,0.08440975844860077,0.0,0.0,0.0,0.0,0.5003505349159241
1788825561.706162,0.11455053836107254,0.0,0.0,0.0,0.0,0.4955362379550934
1788825561.8059764,0.14950555562973022,0.0,0.0,0.0,0.0,0.46784111857414246
1788825561.90592,0.1712890863418579,0.0,0.0,0.0,0.0,0.43611791729927063
1788825562.0064354,0.19299493730068207,0.0,0.0,0.0,0.0,0.39849168062210083
1788825562.1056619,0.206374853849411,0.0,0.0,0.0,0.0,0.3587206304073334
1788825562.2060063,0.21261632442474365,0.0,0.0,0.0,0.0,0.30519726872444153
1788825562.3067138,0.21883538365364075,0.0,0.0,0.0,0.0,0.27744060754776
1788825562.4061782,0.2283896505832672,0.0,0.0,0.0,0.0,0.2687307596206665
1788825562.5064838,0.23900452256202698,0.0,0.0,0.0,0.0,0.26949912309646606
1788825562.6059518,0.25212737917900085,0.0,0.0,0.0,0.0,0.26576903462409973
1788825562.7058702,0.2631063759326935,0.0,0.0,0.0,0.0,0.2658982276916504
1788825562.8062134,0.2738238573074341,0.0,0.0,0.0,0.0,0.2842070162296295
1788825562.9058812,0.2907329797744751,0.0,0.0,0.0,0.0,0.29483121633529663
1788825563.0042393,0.31192660331726074,0.0,0.0,0.0,0.0,0.2778890132904053
1788825563.1062956,0.34222114086151123,0.0,0.0,0.0,0.0,0.2506421208381653
1788825563.2047498,0.36292195320129395,0.0,0.0,0.0,0.0,0.19597545266151428
