x_m,y_m,samples,dwell_s
2.780455424416842,1.450012476421946,672,67.199785
2.8804554244168417,1.450012476421946,3,0.300183
2.980455424416842,1.450012476421946,2,0.199977
3.080455424416842,1.550012476421946,2,0.2
3.1804554244168424,1.550012476421946,2,0.199926
3.280455424416842,1.550012476421946,3,0.299962
3.3804554244168425,1.550012476421946,2,0.200034
3.480455424416842,1.6500124764219462,3,0.300004
3.5804554244168427,1.6500124764219462,2,0.200047
3.6804554244168424,1.6500124764219462,2,0.199944
3.780455424416843,1.6500124764219462,1,0.10012
3.780455424416843,1.7500124764219462,2,0.200082
3.8804554244168425,1.7500124764219462,2,0.199884
3.980455424416843,1.7500124764219462,3,0.299901
4.080455424416843,1.8500124764219463,2,0.200102
4.180455424416843,1.8500124764219463,3,0.299852
4.280455424416843,1.8500124764219463,3,0.300074
4.380455424416843,1.9500124764219464,2,0.199952
4.480455424416843,1.9500124764219464,3,0.299961
4.580455424416844,1.9500124764219464,2,0.200052
4.580455424416844,2.0500124764219465,1,0.100064
4.680455424416843,2.0500124764219465,3,0.299902
4.780455424416844,2.0500124764219465,3,0.300081
4.880455424416843,2.0500124764219465,1,0.10027
4.880455424416843,2.1500124764219466,1,0.099655
4.980455424416844,2.1500124764219466,2,0.200131
5.080455424416844,2.1500124764219466,3,0.29989
5.180455424416844,2.2500124764219467,3,0.300023
5.280455424416844,2.2500124764219467,2,0.200265
5.380455424416844,2.2500124764219467,2,0.199678
5.380455424416844,2.3500124764219468,1,0.100044
5.480455424416844,2.3500124764219468,4,0.400043
5.5804554244168445,2.3500124764219468,3,0.30003
5.5804554244168445,2.450012476421947,1,0.100054
5.680455424416844,2.450012476421947,3,0.300069
5.780455424416845,2.450012476421947,2,0.199871
5.780455424416845,2.550012476421947,28,2.799801
5.880455424416844,2.550012476421947,641,64.100273
